Type	Gene	RelativeLength
NonRT	FBgn0030148	0
NonRT	FBgn0033427	0
NonRT	FBgn0038134	0
NonRT	FBgn0038984	0
NonRT	FBgn0032709	0
NonRT	FBgn0037519	0
NonRT	FBgn0026411	0
NonRT	FBgn0038225	0
NonRT	FBgn0033453	0.0819672131147541
NonRT	FBgn0015286	0.04
NonRT	FBgn0038950	0
NonRT	FBgn0035186	0
NonRT	FBgn0039697	0
NonRT	FBgn0015582	0
NonRT	FBgn0030001	0
NonRT	FBgn0051051	0
NonRT	FBgn0036501	0
NonRT	FBgn0004698	0.00892857142857143
NonRT	FBgn0036551	0
NonRT	FBgn0051072	0
NonRT	FBgn0015075	0
NonRT	FBgn0010520	0.0415335463258786
NonRT	FBgn0034231	0
NonRT	FBgn0036351	0
NonRT	FBgn0050052	0.12
NonRT	FBgn0030631	0
NonRT	FBgn0034560	0.0344827586206897
NonRT	FBgn0035084	0
NonRT	FBgn0043854	0
NonRT	FBgn0036203	0
NonRT	FBgn0015247	0.0105263157894737
NonRT	FBgn0035571	0.150684931506849
NonRT	FBgn0011016	0
NonRT	FBgn0041238	0.0571428571428571
NonRT	FBgn0039882	0
NonRT	FBgn0039451	0.0333333333333333
NonRT	FBgn0035216	0.0256410256410256
NonRT	FBgn0004622	0
NonRT	FBgn0035371	0
NonRT	FBgn0030006	0
NonRT	FBgn0052831	0
NonRT	FBgn0036320	0.0341463414634146
NonRT	FBgn0039099	0.0140845070422535
NonRT	FBgn0040020	0.0515463917525773
NonRT	FBgn0050051	0
NonRT	FBgn0040795	0
NonRT	FBgn0002856	0.0588235294117647
NonRT	FBgn0053052	0.0359712230215827
NonRT	FBgn0025335	0
NonRT	FBgn0263605	0
NonRT	FBgn0037338	0
NonRT	FBgn0032125	0
NonRT	FBgn0031299	0
NonRT	FBgn0038095	0
NonRT	FBgn0051262	0.106382978723404
NonRT	FBgn0036908	0.138121546961326
NonRT	FBgn0037718	0
NonRT	FBgn0023091	0.0153846153846154
NonRT	FBgn0035171	0
NonRT	FBgn0032453	0.0487804878048781
NonRT	FBgn0262816	0.0434782608695652
NonRT	FBgn0051973	0
NonRT	FBgn0031602	0
NonRT	FBgn0034366	0.0425531914893617
NonRT	FBgn0085427	0
NonRT	FBgn0034727	0
NonRT	FBgn0033605	0
NonRT	FBgn0033721	0
NonRT	FBgn0034206	0
NonRT	FBgn0033579	0
NonRT	FBgn0051081	0
NonRT	FBgn0016059	0
NonRT	FBgn0011742	0.0149253731343284
NonRT	FBgn0040362	0
NonRT	FBgn0004228	0
NonRT	FBgn0039149	0.00840336134453781
NonRT	FBgn0263490	0
NonRT	FBgn0015766	0
NonRT	FBgn0034859	0
NonRT	FBgn0030244	0
NonRT	FBgn0001941	0
NonRT	FBgn0033871	0.0434782608695652
NonRT	FBgn0033449	0
NonRT	FBgn0045468	0
NonRT	FBgn0004512	0
NonRT	FBgn0029996	0
NonRT	FBgn0037270	0
NonRT	FBgn0023506	0.2
NonRT	FBgn0003882	0.0602409638554217
NonRT	FBgn0261394	0
NonRT	FBgn0037473	0
NonRT	FBgn0050432	0
NonRT	FBgn0032072	0
NonRT	FBgn0032642	0
NonRT	FBgn0013983	0
NonRT	FBgn0040358	0
NonRT	FBgn0041100	0
NonRT	FBgn0085362	0
NonRT	FBgn0034485	0
NonRT	FBgn0030290	0
NonRT	FBgn0028700	0
NonRT	FBgn0023179	0
NonRT	FBgn0038565	0
NonRT	FBgn0031772	0.285714285714286
NonRT	FBgn0032835	0.117647058823529
NonRT	FBgn0036258	0
NonRT	FBgn0036192	0.00380228136882129
NonRT	FBgn0036686	0
NonRT	FBgn0045443	0
NonRT	FBgn0035768	0.00675675675675676
NonRT	FBgn0027788	0
NonRT	FBgn0024998	0
NonRT	FBgn0031536	0
NonRT	FBgn0036641	0
NonRT	FBgn0025740	0
NonRT	FBgn0002306	0.0169491525423729
NonRT	FBgn0027339	0
NonRT	FBgn0025558	0
NonRT	FBgn0037046	0
NonRT	FBgn0030261	0
NonRT	FBgn0005671	0
NonRT	FBgn0038124	0
NonRT	FBgn0035103	0.00645161290322581
NonRT	FBgn0051010	0
NonRT	FBgn0030207	0.114093959731544
NonRT	FBgn0261479	0
NonRT	FBgn0005391	0
NonRT	FBgn0039703	0
NonRT	FBgn0022770	0.024390243902439
NonRT	FBgn0028837	0
NonRT	FBgn0034599	0
NonRT	FBgn0027081	0
NonRT	FBgn0039177	0.05
NonRT	FBgn0011655	0
NonRT	FBgn0266369	0
NonRT	FBgn0035612	0
NonRT	FBgn0054011	0
NonRT	FBgn0038008	0
NonRT	FBgn0035132	0.0588235294117647
NonRT	FBgn0031430	0
NonRT	FBgn0020647	0
NonRT	FBgn0031816	0.0434782608695652
NonRT	FBgn0031045	0
NonRT	FBgn0003977	0
NonRT	FBgn0033728	0
NonRT	FBgn0037024	0
NonRT	FBgn0028408	0
NonRT	FBgn0035875	0
NonRT	FBgn0030528	0
NonRT	FBgn0027090	0.0246305418719212
NonRT	FBgn0038944	0.105263157894737
NonRT	FBgn0031580	0
NonRT	FBgn0051226	0.0434782608695652
NonRT	FBgn0037816	0
NonRT	FBgn0036015	0
NonRT	FBgn0031558	0
NonRT	FBgn0038079	0.0645161290322581
NonRT	FBgn0031830	0
NonRT	FBgn0034073	0
NonRT	FBgn0053260	0.148936170212766
NonRT	FBgn0030701	0
NonRT	FBgn0036888	0
NonRT	FBgn0034194	0
NonRT	FBgn0035478	0
NonRT	FBgn0039680	0
NonRT	FBgn0029963	0.176470588235294
NonRT	FBgn0032848	0.024390243902439
NonRT	FBgn0035587	0
NonRT	FBgn0028292	0
NonRT	FBgn0263852	0
NonRT	FBgn0032131	0
NonRT	FBgn0266418	0
NonRT	FBgn0032235	0.0508474576271186
NonRT	FBgn0037031	0
NonRT	FBgn0263986	0
NonRT	FBgn0035546	0
NonRT	FBgn0039140	0
NonRT	FBgn0039531	0
NonRT	FBgn0000625	0
NonRT	FBgn0035816	0
NonRT	FBgn0035951	0
NonRT	FBgn0035158	0
NonRT	FBgn0036343	0.0602409638554217
NonRT	FBgn0032248	0
NonRT	FBgn0031574	0
NonRT	FBgn0040730	0
NonRT	FBgn0035673	0.0169491525423729
NonRT	FBgn0039969	0
NonRT	FBgn0015905	0
NonRT	FBgn0034507	0
NonRT	FBgn0085294	0.0325581395348837
NonRT	FBgn0032433	0
NonRT	FBgn0012058	0
NonRT	FBgn0004510	0
NonRT	FBgn0003965	0.00523560209424084
NonRT	FBgn0002561	0.00943396226415094
NonRT	FBgn0038140	0
NonRT	FBgn0085409	0
NonRT	FBgn0032372	0
NonRT	FBgn0000283	0
NonRT	FBgn0002924	0
NonRT	FBgn0250820	0
NonRT	FBgn0051201	0.0217391304347826
NonRT	FBgn0029860	0
NonRT	FBgn0058160	0.0943396226415094
NonRT	FBgn0028474	0
NonRT	FBgn0033359	0
NonRT	FBgn0002989	0
NonRT	FBgn0031495	0
NonRT	FBgn0033756	0
NonRT	FBgn0035777	0
NonRT	FBgn0028872	0
NonRT	FBgn0032400	0
NonRT	FBgn0260962	0
NonRT	FBgn0260742	0
NonRT	FBgn0263216	0
NonRT	FBgn0039592	0.118367346938776
NonRT	FBgn0035234	0.08
NonRT	FBgn0261675	0
NonRT	FBgn0035423	0
NonRT	FBgn0266518	0
NonRT	FBgn0033710	0
NonRT	FBgn0052409	0
NonRT	FBgn0000405	0
NonRT	FBgn0053307	0
NonRT	FBgn0030100	0
NonRT	FBgn0029714	0.0704225352112676
NonRT	FBgn0051345	0
NonRT	FBgn0032488	0.0188679245283019
NonRT	FBgn0037902	0.00478468899521531
NonRT	FBgn0259678	0
NonRT	FBgn0038716	0.0816326530612245
NonRT	FBgn0030485	0.00671140939597315
NonRT	FBgn0039820	0
NonRT	FBgn0261682	0
NonRT	FBgn0015550	0
NonRT	FBgn0031725	0.0204081632653061
NonRT	FBgn0000615	0
NonRT	FBgn0036973	0
NonRT	FBgn0032315	0.0434782608695652
NonRT	FBgn0039417	0
NonRT	FBgn0030158	0
NonRT	FBgn0016794	0
NonRT	FBgn0010406	0
NonRT	FBgn0033627	0
NonRT	FBgn0264561	0
NonRT	FBgn0010287	0.0163934426229508
NonRT	FBgn0031945	0.0291970802919708
NonRT	FBgn0028645	0
NonRT	FBgn0040396	0.0476190476190476
NonRT	FBgn0261564	0
NonRT	FBgn0026777	0
NonRT	FBgn0000339	0
NonRT	FBgn0000229	0
NonRT	FBgn0039054	0
NonRT	FBgn0031542	0
NonRT	FBgn0264908	0
NonRT	FBgn0035233	0.0806451612903226
NonRT	FBgn0037086	0
NonRT	FBgn0029895	0.0425531914893617
NonRT	FBgn0087013	0.00363636363636364
NonRT	FBgn0034405	0.024390243902439
NonRT	FBgn0037759	0.0434782608695652
NonRT	FBgn0039371	0.0526315789473684
NonRT	FBgn0001206	0.0169491525423729
NonRT	FBgn0037521	0.00917431192660551
NonRT	FBgn0050484	0
NonRT	FBgn0036784	0.0103092783505155
NonRT	FBgn0050268	0
NonRT	FBgn0033376	0
NonRT	FBgn0050491	0
NonRT	FBgn0025457	0
NonRT	FBgn0261649	0
NonRT	FBgn0038404	0
NonRT	FBgn0031256	0.0212765957446809
NonRT	FBgn0003889	0
NonRT	FBgn0030455	0.00689655172413793
NonRT	FBgn0053289	0
NonRT	FBgn0032814	0.0434782608695652
NonRT	FBgn0037124	0
NonRT	FBgn0085446	0.036144578313253
NonRT	FBgn0034706	0
NonRT	FBgn0031163	0
NonRT	FBgn0036999	0.008
NonRT	FBgn0033763	0
NonRT	FBgn0040078	0
NonRT	FBgn0032967	0
NonRT	FBgn0034737	0.0909090909090909
NonRT	FBgn0000330	0
NonRT	FBgn0038369	0
NonRT	FBgn0030599	0.0714285714285714
NonRT	FBgn0029834	0
NonRT	FBgn0015391	0
NonRT	FBgn0028988	0
NonRT	FBgn0023181	0.0212765957446809
NonRT	FBgn0001105	0
NonRT	FBgn0261380	0
NonRT	FBgn0031746	0.0204081632653061
NonRT	FBgn0085290	0
NonRT	FBgn0035227	0
NonRT	FBgn0031054	0
NonRT	FBgn0037917	0
NonRT	FBgn0031918	0
NonRT	FBgn0026563	0
NonRT	FBgn0019990	0
NonRT	FBgn0030321	0
NonRT	FBgn0037094	0
NonRT	FBgn0038460	0.0454545454545455
NonRT	FBgn0053770	0
NonRT	FBgn0261109	0.0173010380622837
NonRT	FBgn0037809	0
NonRT	FBgn0038593	0.0505050505050505
NonRT	FBgn0032615	0
NonRT	FBgn0004654	0.00398406374501992
NonRT	FBgn0050177	0
NonRT	FBgn0053128	0.0285714285714286
NonRT	FBgn0030297	0
NonRT	FBgn0010421	0
NonRT	FBgn0037943	0
NonRT	FBgn0029947	0.018348623853211
NonRT	FBgn0037781	0
NonRT	FBgn0034314	0.0078740157480315
NonRT	FBgn0039709	0
NonRT	FBgn0261641	0.0163934426229508
NonRT	FBgn0032554	0
NonRT	FBgn0020236	0.0116279069767442
NonRT	FBgn0032682	0
NonRT	FBgn0038013	0
NonRT	FBgn0051198	0
NonRT	FBgn0085366	0.00465116279069767
NonRT	FBgn0039563	0.0434782608695652
NonRT	FBgn0261617	0.151515151515152
NonRT	FBgn0039474	0
NonRT	FBgn0035390	0.0588235294117647
NonRT	FBgn0050281	0.00961538461538462
NonRT	FBgn0038837	0
NonRT	FBgn0040385	0
NonRT	FBgn0031684	0
NonRT	FBgn0010241	0.0588235294117647
NonRT	FBgn0052056	0
NonRT	FBgn0016122	0
NonRT	FBgn0000541	0
NonRT	FBgn0036790	0
NonRT	FBgn0030969	0
NonRT	FBgn0034693	0
NonRT	FBgn0040929	0
NonRT	FBgn0016061	0
NonRT	FBgn0002775	0
NonRT	FBgn0041156	0
NonRT	FBgn0038052	0
NonRT	FBgn0050359	0
NonRT	FBgn0037327	0
NonRT	FBgn0035069	0
NonRT	FBgn0029693	0
NonRT	FBgn0035996	0
NonRT	FBgn0046999	1
NonRT	FBgn0034183	0.00253164556962025
NonRT	FBgn0038725	0.333333333333333
NonRT	FBgn0035838	0.0075187969924812
NonRT	FBgn0033985	0.0172413793103448
NonRT	FBgn0035400	0
NonRT	FBgn0032018	0
NonRT	FBgn0027866	0
NonRT	FBgn0004956	0.00492610837438424
NonRT	FBgn0034614	0
NonRT	FBgn0037885	0.129411764705882
NonRT	FBgn0017430	0.0181818181818182
NonRT	FBgn0003334	0
NonRT	FBgn0000356	0
NonRT	FBgn0004179	0
NonRT	FBgn0039356	0
NonRT	FBgn0025383	0.0106609808102345
NonRT	FBgn0038078	0.0188679245283019
NonRT	FBgn0031718	0.00609756097560976
NonRT	FBgn0033934	0
NonRT	FBgn0085246	0
NonRT	FBgn0003733	0
NonRT	FBgn0034788	0
NonRT	FBgn0086361	0
NonRT	FBgn0034612	0
NonRT	FBgn0052115	0
NonRT	FBgn0037601	0
NonRT	FBgn0010408	0.0212765957446809
NonRT	FBgn0035770	0.0208333333333333
NonRT	FBgn0051281	0.0143737166324435
NonRT	FBgn0039850	0.00452488687782805
NonRT	FBgn0002887	0
NonRT	FBgn0003310	0
NonRT	FBgn0033128	0
NonRT	FBgn0015946	0
NonRT	FBgn0011361	0
NonRT	FBgn0025741	0
NonRT	FBgn0033085	0
NonRT	FBgn0029167	0
NonRT	FBgn0033457	0
NonRT	FBgn0039858	0.00934579439252336
NonRT	FBgn0033202	0.0153846153846154
NonRT	FBgn0031951	0
NonRT	FBgn0051678	0
NonRT	FBgn0016977	0.0126582278481013
NonRT	FBgn0033542	0
NonRT	FBgn0038028	0
NonRT	FBgn0034920	0
NonRT	FBgn0029828	0.125
NonRT	FBgn0036638	0.0204081632653061
NonRT	FBgn0038611	0
NonRT	FBgn0032849	0
NonRT	FBgn0029800	0
NonRT	FBgn0031526	0.285714285714286
NonRT	FBgn0029643	0.0810810810810811
NonRT	FBgn0015338	0
NonRT	FBgn0026439	0
NonRT	FBgn0028707	0.0418006430868167
NonRT	FBgn0035300	0.0588235294117647
NonRT	FBgn0010387	0
NonRT	FBgn0051547	0
NonRT	FBgn0001983	0
NonRT	FBgn0038943	0
NonRT	FBgn0034131	0.0403225806451613
NonRT	FBgn0016984	0.0147058823529412
NonRT	FBgn0034731	0
NonRT	FBgn0032773	0
NonRT	FBgn0034877	0
NonRT	FBgn0031753	0.0153846153846154
NonRT	FBgn0035575	0.00168067226890756
NonRT	FBgn0020392	0
NonRT	FBgn0263391	0
NonRT	FBgn0266282	0
NonRT	FBgn0036928	0
NonRT	FBgn0038545	0
NonRT	FBgn0052248	0.0666666666666667
NonRT	FBgn0033972	0
NonRT	FBgn0039120	0
NonRT	FBgn0259171	0
NonRT	FBgn0038888	0.214285714285714
NonRT	FBgn0053121	0
NonRT	FBgn0036942	0
NonRT	FBgn0028997	0
NonRT	FBgn0051109	0
NonRT	FBgn0024558	0
NonRT	FBgn0034793	0.142857142857143
NonRT	FBgn0035986	0
NonRT	FBgn0037391	0
NonRT	FBgn0038753	0
NonRT	FBgn0032082	0
NonRT	FBgn0037654	0
NonRT	FBgn0262512	0
NonRT	FBgn0038217	0.00840336134453781
NonRT	FBgn0037661	0.0204081632653061
NonRT	FBgn0039335	0
NonRT	FBgn0032654	0
NonRT	FBgn0024957	0.0153846153846154
NonRT	FBgn0263747	0.241379310344828
NonRT	FBgn0051028	0
NonRT	FBgn0051501	0
NonRT	FBgn0034638	0.0689655172413793
NonRT	FBgn0045770	0.142857142857143
NonRT	FBgn0038828	0
NonRT	FBgn0085276	0
NonRT	FBgn0050369	0
NonRT	FBgn0260794	0
NonRT	FBgn0030742	0.0928571428571429
NonRT	FBgn0033547	0
NonRT	FBgn0039839	0
NonRT	FBgn0031720	0.0588235294117647
NonRT	FBgn0031437	0
NonRT	FBgn0051122	0.0774907749077491
NonRT	FBgn0033265	0
NonRT	FBgn0086656	0
NonRT	FBgn0001084	0
NonRT	FBgn0034117	0
NonRT	FBgn0061476	0.0588235294117647
NonRT	FBgn0020443	0
NonRT	FBgn0039419	0
NonRT	FBgn0031985	0
NonRT	FBgn0031779	0
NonRT	FBgn0032987	0
NonRT	FBgn0029174	0
NonRT	FBgn0038332	0.285714285714286
NonRT	FBgn0032296	0
NonRT	FBgn0030801	0
NonRT	FBgn0051102	0.0204081632653061
NonRT	FBgn0027111	0
NonRT	FBgn0034835	0
NonRT	FBgn0051924	0
NonRT	FBgn0035600	0
NonRT	FBgn0019947	0
NonRT	FBgn0039386	0
NonRT	FBgn0027654	0
NonRT	FBgn0065108	0.00662251655629139
NonRT	FBgn0036842	0
NonRT	FBgn0013949	0
NonRT	FBgn0030780	0.0175438596491228
NonRT	FBgn0040765	0
NonRT	FBgn0030678	0.00847457627118644
NonRT	FBgn0031548	0
NonRT	FBgn0263841	0.01
NonRT	FBgn0265434	0
NonRT	FBgn0039160	0
NonRT	FBgn0031086	0
NonRT	FBgn0029812	0.0140845070422535
NonRT	FBgn0066365	0
NonRT	FBgn0031248	0
NonRT	FBgn0037892	0
NonRT	FBgn0032398	0
NonRT	FBgn0034084	0.00769230769230769
NonRT	FBgn0052069	0
NonRT	FBgn0032435	0
NonRT	FBgn0261952	0.0454545454545455
NonRT	FBgn0003449	0.244094488188976
NonRT	FBgn0052793	0
NonRT	FBgn0015240	0.0588235294117647
NonRT	FBgn0038203	0
NonRT	FBgn0031005	0
NonRT	FBgn0261786	0
NonRT	FBgn0032472	0
NonRT	FBgn0036279	0.0222222222222222
NonRT	FBgn0038484	0
NonRT	FBgn0000635	0.0050761421319797
NonRT	FBgn0004378	0
NonRT	FBgn0031654	0
NonRT	FBgn0035143	0.0201729106628242
NonRT	FBgn0037475	0.0303030303030303
NonRT	FBgn0039631	0
NonRT	FBgn0031792	0
NonRT	FBgn0027508	0
NonRT	FBgn0033773	0
NonRT	FBgn0034029	0
NonRT	FBgn0052368	0.0163934426229508
NonRT	FBgn0040816	0
NonRT	FBgn0037427	0.0588235294117647
NonRT	FBgn0031444	0
NonRT	FBgn0031818	0
NonRT	FBgn0053702	0
NonRT	FBgn0003896	0
NonRT	FBgn0051118	0.043956043956044
NonRT	FBgn0036566	0.110320284697509
NonRT	FBgn0041171	0
NonRT	FBgn0031957	0
NonRT	FBgn0035781	0
NonRT	FBgn0032679	0
NonRT	FBgn0265194	0
NonRT	FBgn0015011	0.0531914893617021
NonRT	FBgn0051099	0
NonRT	FBgn0027524	0
NonRT	FBgn0035252	0
NonRT	FBgn0025874	0
NonRT	FBgn0022772	0.0188679245283019
NonRT	FBgn0036485	0
NonRT	FBgn0034978	0
NonRT	FBgn0039154	0
NonRT	FBgn0040942	0
NonRT	FBgn0052806	0
NonRT	FBgn0031800	0.0467289719626168
NonRT	FBgn0030539	0
NonRT	FBgn0030340	0.25
NonRT	FBgn0003887	0
NonRT	FBgn0039078	0
NonRT	FBgn0000166	0
NonRT	FBgn0036876	0
NonRT	FBgn0032965	0.00892857142857143
NonRT	FBgn0033464	0
NonRT	FBgn0035761	0
NonRT	FBgn0037608	0
NonRT	FBgn0052075	0
NonRT	FBgn0036337	0.0053475935828877
NonRT	FBgn0039104	0.03125
NonRT	FBgn0032189	0
NonRT	FBgn0015799	0.0263157894736842
NonRT	FBgn0037206	0.00429184549356223
NonRT	FBgn0030706	0
NonRT	FBgn0037342	0
NonRT	FBgn0086358	0
NonRT	FBgn0015008	0
NonRT	FBgn0052255	0
NonRT	FBgn0003513	0.0909090909090909
NonRT	FBgn0027363	0
NonRT	FBgn0031399	0
NonRT	FBgn0053287	0
NonRT	FBgn0039227	0
NonRT	FBgn0035755	0.0206185567010309
NonRT	FBgn0263112	0
NonRT	FBgn0031781	0.0149253731343284
NonRT	FBgn0031514	0
NonRT	FBgn0265137	0.05
NonRT	FBgn0028693	0
NonRT	FBgn0033860	0
NonRT	FBgn0086707	0
NonRT	FBgn0032200	0
NonRT	FBgn0028421	0.195121951219512
NonRT	FBgn0035688	0.00671140939597315
NonRT	FBgn0031106	0
NonRT	FBgn0039485	0
NonRT	FBgn0031497	0
NonRT	FBgn0031254	0.0769230769230769
NonRT	FBgn0034908	0
NonRT	FBgn0035541	0
NonRT	FBgn0032101	0.0212765957446809
NonRT	FBgn0036479	0.027027027027027
NonRT	FBgn0027592	0
NonRT	FBgn0031663	0.0434782608695652
NonRT	FBgn0263106	0.0126582278481013
NonRT	FBgn0033925	0
NonRT	FBgn0039707	0.136363636363636
NonRT	FBgn0020370	0
NonRT	FBgn0033286	0.0340909090909091
NonRT	FBgn0023441	0
NonRT	FBgn0035199	0.0263157894736842
NonRT	FBgn0038415	0
NonRT	FBgn0086372	0.012987012987013
NonRT	FBgn0052037	0
NonRT	FBgn0036812	0
NonRT	FBgn0003011	0
NonRT	FBgn0037498	0
NonRT	FBgn0262005	0
NonRT	FBgn0040534	0
NonRT	FBgn0010590	0
NonRT	FBgn0020626	0
NonRT	FBgn0034971	0.03125
NonRT	FBgn0031869	0
NonRT	FBgn0035290	0.0238095238095238
NonRT	FBgn0035733	0
NonRT	FBgn0027602	0.032258064516129
NonRT	FBgn0034748	0
NonRT	FBgn0016119	0
NonRT	FBgn0034505	0
NonRT	FBgn0037184	0.0943396226415094
NonRT	FBgn0034153	0
NonRT	FBgn0036726	0
NonRT	FBgn0037643	0.0297029702970297
NonRT	FBgn0036294	0
NonRT	FBgn0031681	0
NonRT	FBgn0035645	0
NonRT	FBgn0261245	0
NonRT	FBgn0033485	0
NonRT	FBgn0039595	0.0285714285714286
NonRT	FBgn0036160	0.0697674418604651
NonRT	FBgn0033047	0.173913043478261
NonRT	FBgn0261090	0
NonRT	FBgn0016970	0.0645161290322581
NonRT	FBgn0034461	0.111111111111111
NonRT	FBgn0030749	0.0625
NonRT	FBgn0036348	0
NonRT	FBgn0037860	0.03125
NonRT	FBgn0042112	0
NonRT	FBgn0263774	0.0050761421319797
NonRT	FBgn0032361	0
NonRT	FBgn0035695	0
NonRT	FBgn0050404	0
NonRT	FBgn0013799	0
NonRT	FBgn0050050	0
NonRT	FBgn0028744	0
NonRT	FBgn0039071	0.116279069767442
NonRT	FBgn0259785	0
NonRT	FBgn0034538	0
NonRT	FBgn0047135	0
NonRT	FBgn0037540	0.012987012987013
NonRT	FBgn0027376	0
NonRT	FBgn0004363	0
NonRT	FBgn0039737	0.04
NonRT	FBgn0052379	0
NonRT	FBgn0038821	0
NonRT	FBgn0051862	0
NonRT	FBgn0263594	0
NonRT	FBgn0010812	0
NonRT	FBgn0015572	0.404255319148936
NonRT	FBgn0000153	0.00549450549450549
NonRT	FBgn0032391	0
NonRT	FBgn0030996	0
NonRT	FBgn0033019	0
NonRT	FBgn0033278	0.0551181102362205
NonRT	FBgn0029756	0
NonRT	FBgn0051133	0.0285714285714286
NonRT	FBgn0031535	0.0420168067226891
NonRT	FBgn0087005	0.2
NonRT	FBgn0030890	0
NonRT	FBgn0038578	0
NonRT	FBgn0050094	0
NonRT	FBgn0032522	0
NonRT	FBgn0026738	0
NonRT	FBgn0038700	0
NonRT	FBgn0027571	0
NonRT	FBgn0040227	0.008
NonRT	FBgn0062442	0.066147859922179
NonRT	FBgn0003277	0
NonRT	FBgn0262955	0
NonRT	FBgn0040372	0
NonRT	FBgn0031888	0
NonRT	FBgn0035964	0.0909090909090909
NonRT	FBgn0085320	0
NonRT	FBgn0031896	0.00884955752212389
NonRT	FBgn0015618	0
NonRT	FBgn0035056	0
NonRT	FBgn0036288	0.0714285714285714
NonRT	FBgn0086679	0
NonRT	FBgn0005626	0.0188679245283019
NonRT	FBgn0037358	0
NonRT	FBgn0002772	0.0778443113772455
NonRT	FBgn0011693	0.8
NonRT	FBgn0259992	0
NonRT	FBgn0035788	0
NonRT	FBgn0031146	0.00671140939597315
NonRT	FBgn0001978	0.0429447852760736
NonRT	FBgn0038180	0.0099009900990099
NonRT	FBgn0040465	0.027027027027027
NonRT	FBgn0031450	0
NonRT	FBgn0002524	0
NonRT	FBgn0033134	0
NonRT	FBgn0250827	0.0476190476190476
NonRT	FBgn0051619	0
NonRT	FBgn0033990	0
NonRT	FBgn0261530	0
NonRT	FBgn0040950	0
NonRT	FBgn0010770	0
NonRT	FBgn0040257	0.00840336134453781
NonRT	FBgn0010044	0.0181818181818182
NonRT	FBgn0040505	0
NonRT	FBgn0033943	0
NonRT	FBgn0037121	0
NonRT	FBgn0031886	0
NonRT	FBgn0029531	0.0075187969924812
NonRT	FBgn0040091	0
NonRT	FBgn0036422	0.0120481927710843
NonRT	FBgn0010223	0
NonRT	FBgn0010352	0
NonRT	FBgn0038516	0
NonRT	FBgn0052667	0.0384615384615385
NonRT	FBgn0008635	0
NonRT	FBgn0038654	0
NonRT	FBgn0038673	0
NonRT	FBgn0039679	0
NonRT	FBgn0263231	0
NonRT	FBgn0030904	0.16
NonRT	FBgn0033935	0
NonRT	FBgn0015218	0.0833333333333333
NonRT	FBgn0039212	0
NonRT	FBgn0034430	0
NonRT	FBgn0040357	0
NonRT	FBgn0029723	0.0208333333333333
NonRT	FBgn0265140	0
NonRT	FBgn0033473	0
NonRT	FBgn0032243	0
NonRT	FBgn0033680	0
NonRT	FBgn0020309	0
NonRT	FBgn0002723	0
NonRT	FBgn0035855	0.15625
NonRT	FBgn0029712	0
NonRT	FBgn0051739	0.0140845070422535
NonRT	FBgn0045495	0
NonRT	FBgn0085400	0
NonRT	FBgn0033101	0
NonRT	FBgn0033061	0.333333333333333
NonRT	FBgn0050460	0
NonRT	FBgn0036159	0
NonRT	FBgn0050345	0
NonRT	FBgn0031829	0.00763358778625954
NonRT	FBgn0263041	0
NonRT	FBgn0032354	0
NonRT	FBgn0042098	0
NonRT	FBgn0038881	0
NonRT	FBgn0039670	0.0227272727272727
NonRT	FBgn0036316	0
NonRT	FBgn0030035	0
NonRT	FBgn0031130	0
NonRT	FBgn0021979	0
NonRT	FBgn0032033	0.0769230769230769
NonRT	FBgn0000036	0
NonRT	FBgn0262740	0.00719424460431655
NonRT	FBgn0083963	0
NonRT	FBgn0051815	0.0099009900990099
NonRT	FBgn0037922	0
NonRT	FBgn0262599	0.0099009900990099
NonRT	FBgn0030789	0
NonRT	FBgn0038342	0.0833333333333333
NonRT	FBgn0039193	0
NonRT	FBgn0260856	0
NonRT	FBgn0039651	0
NonRT	FBgn0051632	0
NonRT	FBgn0001114	0
NonRT	FBgn0261502	0
NonRT	FBgn0086444	0.0909090909090909
NonRT	FBgn0036152	0
NonRT	FBgn0031375	0
NonRT	FBgn0033951	0.268292682926829
NonRT	FBgn0022786	0
NonRT	FBgn0039812	0
NonRT	FBgn0032120	0
NonRT	FBgn0039727	0
NonRT	FBgn0086855	0
NonRT	FBgn0026317	0
NonRT	FBgn0028382	0.0285714285714286
NonRT	FBgn0037899	0
NonRT	FBgn0038507	0
NonRT	FBgn0036032	0.00518134715025907
NonRT	FBgn0037490	0
NonRT	FBgn0033950	0.0615384615384615
NonRT	FBgn0035792	0
NonRT	FBgn0250755	0
NonRT	FBgn0051742	0.0909090909090909
NonRT	FBgn0051390	0.0050761421319797
NonRT	FBgn0029906	0.0476190476190476
NonRT	FBgn0035510	0
NonRT	FBgn0025802	0
NonRT	FBgn0034763	0
NonRT	FBgn0028789	0
NonRT	FBgn0033113	0
NonRT	FBgn0262592	0.103896103896104
NonRT	FBgn0034846	0.0552763819095477
NonRT	FBgn0038299	0.0869565217391304
NonRT	FBgn0032003	0.0227272727272727
NonRT	FBgn0028467	0
NonRT	FBgn0040697	0
NonRT	FBgn0014020	0
NonRT	FBgn0014380	0
NonRT	FBgn0023520	0.0114942528735632
NonRT	FBgn0029930	0.037037037037037
NonRT	FBgn0263076	0.024390243902439
NonRT	FBgn0010774	0
NonRT	FBgn0024196	0.00418410041841004
NonRT	FBgn0032015	0.00492610837438424
NonRT	FBgn0035847	0.195652173913043
NonRT	FBgn0038280	0
NonRT	FBgn0037743	0
